,Model,Make,Year,Views Per Day 7,Views Per Day,Views Per Day 1,Views Per Day 2,Views Per Day 3,Views Per Day 4,Views Per Day 5,Views Per Day 6,Views,Days Online
1124,Civic,Honda,2008.0,0.0,1283.152100143277,1220.4110921916808,769.3296498170686,714.3680623174293,994.6818440523618,0.0,0.0,12732.25,179.17332595276437
1053,Focus,Ford,2005.0,0.0,1081.2586398569285,1106.721924648207,804.7465901809417,877.6223192751451,810.7365536142515,0.0,0.0,12731.0,182.0954991045031
1044,T-Cross,Volkswagen,2020.0,0.0,798.0485311110334,702.5604492705244,666.4199678628817,623.2094777045272,744.9951463673594,0.0,0.0,12716.0,212.57866127577222
1116,Qashqai,Nissan,2015.0,0.0,983.7198123865932,1187.111721670234,1121.0187208970824,740.3965706748736,742.158554998197,0.0,0.0,12706.125,181.2654751567178
1024,A5,Audi,2013.0,0.0,1523.6854542985195,1098.818133709649,755.0390602055801,768.2847231857916,757.963426371511,0.0,0.0,12697.375,180.53940695918067
1011,Insignia,Opel,2010.0,0.0,1186.5014145224304,981.7296821432573,857.534127843987,739.0668499312758,994.5530499437459,0.0,0.0,12640.5,179.65257937269655
1036,207,Peugeot,2007.0,0.0,1049.5528705226282,1040.9603309058107,836.4815546420373,841.9783080260304,795.6976159099077,0.0,0.0,12634.875,183.33271892313343
1080,E-Class,Mercedes-Benz,2009.0,0.0,1108.9142033165103,1142.2243154141156,1051.1664604410803,673.6965517241379,735.8812046383582,0.0,0.0,12626.375,182.0520640432099
1034,C-Class,Mercedes-Benz,2010.0,0.0,1103.1829255596042,1184.9941747572816,866.8505186089078,981.3794523368334,851.9381933438987,0.0,0.0,12610.25,175.6631724745894
1060,A3,Audi,2008.0,0.0,1100.1486486486485,966.5630826600373,650.4193548387096,800.7336218474856,970.2744360902257,0.0,0.0,12478.5,186.19970154442981
1043,A-Class,Mercedes-Benz,2020.0,0.0,973.1500826067755,958.7137680048564,796.2123835706373,783.5781955182292,921.0650698602793,0.0,0.0,12416.75,184.70264732788092
1109,Ioniq,Hyundai,2019.0,0.0,631.3755795981452,552.0401337792642,640.9119170984457,625.066225165563,591.2685950413223,0.0,0.0,12337.375,228.82152777777776
1072,Polo,Volkswagen,2012.0,0.0,1626.8803905614323,1265.4218302094816,851.8503636993419,1024.2580645161293,784.7714464621165,0.0,0.0,12330.125,167.72979198855364
1132,Impreza,Subaru,2000.0,0.0,799.7171717171717,1118.060606060606,1113.286956521739,1258.0375335120643,480.7887323943662,0.0,0.0,12313.125,185.95572916666669
1028,Corolla,Toyota,2008.0,0.0,1265.1193945737057,1109.9876475778328,879.8299694189602,821.0627012110992,902.2790655061841,0.0,0.0,12243.375,173.25058831019737
1058,X-Trail,Nissan,2017.0,0.0,1138.2464603066107,1049.928100788949,780.6,827.7783251231526,783.6460891444019,0.0,0.0,12134.0,180.27743382472204
1038,Fiesta,Ford,2011.0,0.0,1363.4342779669987,1363.1431068843747,1150.6497009328568,893.5145151327979,897.678604974068,0.0,0.0,12107.75,161.69001443873304
1013,Golf,Volkswagen,2019.0,0.0,1066.073569162064,913.7207290798433,682.904970993061,720.8562883142779,875.5336926298446,0.0,0.0,12084.0,185.35624571494088
1019,Passat,Volkswagen,2020.0,0.0,971.1091954022988,858.1657518959667,731.8434700612919,671.9360246059208,668.1845966143053,0.0,0.0,12044.5,194.53672949568772
1047,Qashqai,Nissan,2010.0,0.0,1605.3247099105952,1490.3409234354517,977.5790285273711,1197.592476489028,1009.2293659621804,0.0,0.0,12042.0,154.991360782135
1092,Octavia,Skoda,2010.0,0.0,1030.647644462691,1060.8770642201837,850.2345155268963,1032.2696629213483,650.5357478833491,0.0,0.0,12038.125,179.25514759438857
1064,Avensis,Toyota,2008.0,0.0,870.846091861402,999.0709032239309,793.5498215756244,712.8776688599436,798.3215663855938,0.0,0.0,11999.0,186.72548246169504
1057,5008,Peugeot,2020.0,0.0,689.4169054441261,613.4853408368884,403.53056757939794,589.741110077917,623.0077780757882,0.0,0.0,11982.625,230.10242742861033
1105,Golf,Volkswagen,2004.0,0.0,914.1001389649218,928.3267429760666,895.1440064360418,614.8240469208212,755.5438680372938,0.0,0.0,11844.25,188.18031618265996
1042,Legacy,Subaru,2009.0,0.0,656.8571428571429,602.1794871794872,590.35,1088.857142857143,103.76923076923077,0.0,0.0,11788.0,216.125
1066,A5,Audi,2014.0,0.0,1208.620452985587,887.2960790367399,927.3192713326943,848.5986173241153,913.2339331619537,0.0,0.0,11778.375,173.04264025054465
1050,Sportage,Kia,2015.0,0.0,1088.8768293647654,1028.6126219236485,652.3192362448706,443.74900520355067,804.3160244943791,0.0,0.0,11708.5,190.32583873385084
1032,Mondeo,Ford,2011.0,0.0,1211.2725212464588,961.1578522406136,780.001704303366,651.1130214917825,741.9005986017394,0.0,0.0,11685.375,180.51146196243542
1070,C-HR,Toyota,2018.0,0.0,970.611219010625,808.8158977097255,696.5616926375085,759.3168155514355,743.1035307938304,0.0,0.0,11656.125,189.49472961180524
1130,Mondeo,Ford,2014.0,0.0,1060.4866242038217,932.5124831813424,820.3917264668636,839.2876526458616,840.4649446494465,0.0,0.0,11602.5,177.53461683731143
1118,Auris,Toyota,2009.0,0.0,1119.5749409285395,1107.2870325400681,995.7884130982368,1034.731983042864,793.1314932281845,0.0,0.0,11535.875,166.77742013432896
1097,Qashqai,Nissan,2012.0,0.0,1168.9278701400708,1050.688135437985,876.8237402575752,795.9287465877019,793.1931078493936,0.0,0.0,11525.875,173.1897140654095
1180,458,Ferrari,2012.0,0.0,342.9622641509434,321.43859649122805,316.48275862068965,595.2903225806451,561.060606060606,0.0,0.0,11478.0,289.625
1055,Megane,Renault,2019.0,0.0,1500.3211542936933,1330.8433394174006,851.6085397096498,808.3739360959955,953.2359081419626,0.0,0.0,11440.5,161.3688191990364
1082,Duster,Dacia,2017.0,0.0,935.8901895206243,913.0258717660292,747.5220760920619,689.9884154974901,623.8257912235729,0.0,0.0,11429.0,189.94041226654173
1078,X-Trail,Nissan,2016.0,0.0,1146.4765138653083,1177.236510231434,899.9728199320498,856.5987484355444,916.8000000000001,0.0,0.0,11393.0,166.3869261471953
1068,3008,Peugeot,2019.0,0.0,768.2233146067416,649.5615242897314,477.57820082120196,550.1720383275261,568.400039844606,0.0,0.0,11391.5,219.19881283252863
1026,Focus,Ford,2019.0,0.0,897.2231739394348,797.2527559837124,556.4061475146293,682.6670225900095,678.8750991906047,0.0,0.0,11337.375,196.50518968809467
1112,Avensis,Toyota,2012.0,0.0,961.4725913621262,651.4788184108085,529.796743956586,672.8395988827328,778.7959004392386,0.0,0.0,11287.5,200.12280784117195
1099,Astra,Opel,2006.0,0.0,776.0998708566509,932.2303206997083,620.0108421004273,688.6574755722125,773.0969424034131,0.0,0.0,11229.875,190.46346628289473
1009,i30,Hyundai,2017.0,0.0,1178.0145733206352,997.3301791145657,779.9528995522141,393.14285714285717,842.6884367307513,0.0,0.0,11194.0,179.6310740637159
1084,C4,Citroen,2009.0,0.0,1002.2154451549435,929.592558139535,561.5722543352601,872.1146044624746,782.9268292682926,0.0,0.0,11167.0,179.9188685084541
1133,508,Peugeot,2019.0,0.0,625.5059655324791,522.6632258064516,485.9293394777266,553.3101045296168,460.8918918918919,0.0,0.0,11100.875,234.05841224747473
1101,Avensis,Toyota,2006.0,0.0,1040.1470525643751,1034.4818129880023,647.246905960695,727.5953408110439,683.7761640324647,0.0,0.0,10992.625,181.14078695608922
1128,QASHQAI,Nissan,2018.0,0.0,1063.46714482991,1041.5441314063864,745.811320754717,836.545080818462,720.3914019890921,0.0,0.0,10975.75,174.60769447694238
1251,Polo,Volkswagen,2011.0,0.0,1170.0145122278957,1299.5933663078265,971.3011031797532,1094.8142981691367,975.9415443970305,0.0,0.0,10958.125,156.30149866283588
1090,Auris,Toyota,2015.0,0.0,829.0909090909091,816.1721359795638,644.1182471343169,509.680354085226,686.9774538441904,0.0,0.0,10811.875,195.35722029979053
1140,Fiesta,Ford,2015.0,0.0,1024.0241922868474,1003.9936896708468,843.1790152530707,804.2960462247613,827.9772301533256,0.0,0.0,10777.25,170.48344977528114
1146,A3,Audi,2017.0,0.0,1259.76012162847,1276.6189075018206,1052.4494477485132,927.915700074706,1037.6629040533608,0.0,0.0,10746.75,154.6210897524901
1144,Tiguan,Volkswagen,2018.0,0.0,1048.316628868242,812.2059790264517,681.3073992380189,762.0058411214953,625.1400847706129,0.0,0.0,10746.5,184.2109559527388
1107,Kuga,Ford,2018.0,0.0,1128.242686529899,1069.55682965203,803.3568136154117,860.005796948697,811.2913415794483,0.0,0.0,10712.0,167.15279441366056
1224,Insignia,Vauxhall,2011.0,0.0,774.4373348170818,907.8444886199438,772.8822760204984,918.2252559726963,846.9028761984162,0.0,0.0,10612.375,175.1006556962468
1226,C4,Citroen,2008.0,0.0,866.5290243528871,828.2274298302252,678.8492307692308,708.3575464412017,851.9154548294173,0.0,0.0,10604.5,181.27721016589507
1170,i30,Hyundai,2016.0,0.0,1118.898640776699,1027.3178395366588,788.4027798314359,744.2338663760146,689.4739726027397,0.0,0.0,10581.75,172.6170985418667
1094,Sportage,Kia,2020.0,0.0,936.8517241379311,916.3795620437957,780.3492569002123,435.95247849242116,551.8698372966207,0.0,0.0,10540.25,189.5449267162104
1166,Auris,Toyota,2017.0,0.0,852.6577905721482,832.8819985808201,631.4871587462084,660.5203058468019,703.3037050074805,0.0,0.0,10507.375,186.84606532778812
1158,A5,Audi,2011.0,0.0,1131.9221570926143,942.034631330786,859.150481711996,778.1181340550868,899.1709798717097,0.0,0.0,10496.875,166.59295456063035
1134,QASHQAI,Nissan,2019.0,0.0,940.8334216302127,893.7028852930081,653.893629315724,751.5732357661841,687.5193478221132,0.0,0.0,10496.625,180.36071494372612
1193,208,Peugeot,2020.0,0.0,566.6672828096118,521.3005780346821,437.49772818145465,516.8481488814095,514.0039084952293,0.0,0.0,10462.875,230.10303743493967
1122,Avensis,Toyota,2005.0,0.0,974.6286547044358,836.6946065007738,735.2882096069868,615.1305553416005,675.5694249168411,0.0,0.0,10455.375,182.4733192616252
1208,California,Volkswagen,2020.0,0.0,518.7399226946438,369.70542635658916,499.9432624113475,476.62745098039215,453.35873015873017,0.0,0.0,10378.125,242.95428240740745
1095,Fiesta,Ford,2017.0,0.0,1045.04672773483,1014.5087982798309,681.5381446262186,763.0363672191448,696.0603321772735,0.0,0.0,10359.25,173.42249478233578
1126,Auris,Toyota,2018.0,0.0,862.3257185932944,817.8958691595625,649.8174227664904,611.0497593773746,654.9314019082109,0.0,0.0,10324.125,187.18292986934748
1138,Yaris,Toyota,2006.0,0.0,1072.6159785522786,854.8818208345491,631.4354468632829,740.3805056033359,690.9475913181577,0.0,0.0,10299.375,178.5078774528955
1114,Mondeo,Ford,2012.0,0.0,1492.1051673892134,1442.3358856559469,963.1709359256367,743.3183534064353,952.3273054578185,0.0,0.0,10268.375,151.32723983451538
1184,308,Peugeot,2009.0,0.0,849.5983868257435,640.612208936438,421.13567174056914,544.9964773848105,555.7304626009242,0.0,0.0,10229.125,209.15161242737838
1076,Yaris,Toyota,2017.0,0.0,936.1779139224994,892.8918660287081,709.9983460060773,664.275755228505,616.5775491807625,0.0,0.0,10208.625,179.3865528072109
1152,X5,BMW,2015.0,0.0,1339.7663766098156,1180.6366436849053,1258.9541055889854,997.2624288015833,977.2371962241415,0.0,0.0,10195.0,148.5181152348895
1202,207,Peugeot,2008.0,0.0,1047.4798123792882,1140.7771137454688,861.7903057974709,874.6744634816677,842.4640887030126,0.0,0.0,10186.0,161.9167551722497
1049,Q7,Audi,2016.0,0.0,1071.594870108517,872.3586438778368,546.0632389331867,480.82974874371854,576.7139973672663,0.0,0.0,10144.0,188.51391788264732
1120,Yaris,Toyota,2016.0,0.0,910.6498710232157,727.0912143256854,649.3134025842412,474.079901659496,536.8991221758527,0.0,0.0,10085.75,195.15581911035412
1174,Santa-FE,Hyundai,2015.0,0.0,949.4039735099337,778.6984774760634,731.5168539325842,476.4166666666667,626.9729245607992,0.0,0.0,10082.75,186.81099234684004
1148,Outlander,Mitsubishi,2016.0,0.0,1629.6647993387824,1529.441564989412,1488.5924088315558,1251.861167882771,1529.2503928985095,0.0,0.0,10061.0,134.18241032124135
1045,Rangerover,Land Rover,2008.0,0.0,790.0354297003621,590.2945054945055,567.4544508068714,705.6056290835987,523.7855159154026,0.0,0.0,10037.25,195.96650281598883
1160,Stonic,Kia,2020.0,0.0,612.448454144835,572.0654281098546,489.96175582565616,301.73154996066086,419.64468864468864,0.0,0.0,9992.625,233.34479143418318
1245,A3,Audi,2013.0,0.0,777.6376101860919,784.4144916244643,689.8894472361809,628.6287536539995,616.0910584941262,0.0,0.0,9971.5,186.435361181198
1178,KADJAR,Renault,2019.0,0.0,887.1920897678035,862.4946514304967,738.25739368657,637.0281699303885,504.95879929370216,0.0,0.0,9969.25,185.00388903836227
1206,A5,Audi,2017.0,0.0,1016.5865981274097,1028.6150867525505,839.2231200118971,939.5789218655361,869.213742230722,0.0,0.0,9959.75,160.77159993151037
1110,Corolla,Toyota,2010.0,0.0,962.5163826998688,888.8822055137845,1014.0894057149536,704.6815863682727,708.908096579592,0.0,0.0,9910.75,167.57677080311527
1345,Fiesta,Ford,2009.0,0.0,980.9081569755497,1043.1511499913097,957.6439516631369,938.2658674188999,910.3989903542773,0.0,0.0,9870.375,157.90670997023065
1062,Octavia,Skoda,2012.0,0.0,1106.7678816599494,767.6350423899878,752.3838357921744,490.5927643284628,637.2185783252871,0.0,0.0,9866.625,179.45128599002152
1161,A3,Audi,2010.0,0.0,1434.2870222018769,908.9848169097946,838.3163636363637,857.4626450116009,910.2316943218144,0.0,0.0,9840.25,157.69670309095858
1240,Polo,Volkswagen,2013.0,0.0,868.2938982911936,1016.9578804717046,663.5875318564987,786.3230135732805,790.3565478173942,0.0,0.0,9820.25,169.80888612941465
1074,Megane,Renault,2018.0,0.0,1377.242924440818,1196.080314491253,676.0960548885078,874.1902809103958,752.4722550177095,0.0,0.0,9815.875,157.48808430885222
1182,Clio,Renault,2019.0,0.0,1038.0125986532476,898.0348006809791,1018.7281061484601,930.9289759781263,922.9420353982301,0.0,0.0,9815.875,157.91706111154878
1819,Impreza,Subaru,2006.0,0.0,465.90697674418607,608.5588235294117,596.8,467.2085889570552,503.5205811138015,0.0,0.0,9797.5,214.41388888888886
1209,Astra,Vauxhall,2008.0,0.0,924.7760199833472,1013.6698242058422,766.3559937727036,850.4764950431722,722.6920919798092,0.0,0.0,9669.375,165.52674135760074
1181,CLS-Class,Mercedes-Benz,2015.0,0.0,858.3779527559054,692.4528301886793,659.7308484126125,290.2712765957447,434.35882884044884,0.0,0.0,9664.75,207.97277462121212
1236,i30,Hyundai,2015.0,0.0,945.1819925745218,892.2860831396849,852.6531174646917,875.2049900078724,705.2040097534544,0.0,0.0,9620.625,165.86173872559488
1330,CC,Volkswagen,2014.0,0.0,748.7425552802581,667.0298424981074,514.1395309952766,529.347972972973,535.0741163055873,0.0,0.0,9585.25,200.61817105293898
1281,Kuga,Ford,2016.0,0.0,880.1619742522062,958.7957609400908,734.3653568564555,768.3983452125805,748.3102293223395,0.0,0.0,9530.25,168.4229631733074
1265,Fiesta,Ford,2012.0,0.0,962.5393810936837,920.7702591767328,814.3079198601587,627.7586406439056,845.9390723630042,0.0,0.0,9499.75,166.9464362157666
1201,Polo,Volkswagen,2020.0,0.0,673.4029817657818,712.7810026385224,515.3398276930008,651.5251051574519,576.8957326171292,0.0,0.0,9467.875,192.42392412244817
1154,Octavia,Skoda,2008.0,0.0,985.0175801447776,795.2465391196142,778.7664416586306,458.08115282518014,612.2793278865423,0.0,0.0,9451.375,179.49852825126263
1335,Stelvio,Alfa Romeo,2020.0,0.0,286.0694006309148,415.6090909090909,412.44444444444446,381.61983471074376,365.8292682926829,0.0,0.0,9449.0,267.6041666666667
1274,Fiesta,Ford,2013.0,0.0,1056.1594528578407,945.6065560200321,596.4671062879693,766.8628131977176,790.8850311169341,0.0,0.0,9421.5,166.88171323411427
1356,S,Tesla,2015.0,0.0,448.0102040816327,419.3727272727273,411.23893805309734,391.672131147541,324.13953488372096,0.0,0.0,9421.0,253.45833333333331
1259,Yaris,Toyota,2004.0,0.0,681.5112645807892,849.1715917059,498.21982758620686,588.4575097822815,578.1267513024127,0.0,0.0,9419.125,191.4946453867948
1222,Polo,Volkswagen,2008.0,0.0,1002.4788267860298,884.3267278878685,465.787075512251,513.3506493506493,738.7575150300601,0.0,0.0,9349.125,181.5476617660721
1269,Tiguan,Volkswagen,2020.0,0.0,505.4862674595492,578.5318930852321,432.0344591822781,403.9444074916857,779.3023651522886,0.0,0.0,9348.0,211.6739983821959
1220,4-Series,BMW,2016.0,0.0,1057.921429901322,946.058091286307,851.5667585663648,811.2820806178111,738.6199216333265,0.0,0.0,9332.625,160.75553553384074
1103,Micra,Nissan,2018.0,0.0,943.9300276545116,776.4917850462566,589.602939919665,615.4478790217887,477.30289973215326,0.0,0.0,9297.375,182.37656522499643
1290,Astra,Vauxhall,2009.0,0.0,755.2730011836867,699.1817221848901,555.3523507060625,549.927684835402,509.9404466501241,0.0,0.0,9275.75,193.91223784268138
1294,Prius,Toyota,2013.0,0.0,989.103221041868,1006.8198159770886,638.3457026574097,771.4089429914426,810.9991307587234,0.0,0.0,9265.5,164.8732387278583
1238,Qashqai,Nissan,2014.0,0.0,1060.8232863174917,900.4966042898324,692.9184460539931,645.339892197394,593.7254901960785,0.0,0.0,9254.625,172.934914796798
1300,S40,Volvo,2008.0,0.0,710.1015324462383,584.9361215279984,613.0199284619316,553.1028446389497,501.9814502529511,0.0,0.0,9248.75,197.15291062801933
1249,Defender,Land Rover,2010.0,0.0,365.34806629834253,968.5116279069767,916.5,564.12,987.4563894523327,0.0,0.0,9222.875,187.53255208333334
1253,Fiesta,Ford,2006.0,0.0,1193.4488673330575,1087.7353918972221,933.8345864661655,804.3454380706769,850.7939375928678,0.0,0.0,9153.75,152.8634908290239
1260,C4 GRAND PICASSO,Citroen,2015.0,0.0,687.7649454545453,706.0892907601018,567.2403751674856,610.1319188191882,436.18971848225215,0.0,0.0,9147.875,193.35940556691455
1367,Rangerover,Land Rover,2010.0,0.0,605.8838709677419,543.4398148148148,385.2622478386167,392.15384615384613,556.7922077922078,0.0,0.0,9138.375,219.12232905982907
1228,Corsa,Opel,2008.0,0.0,1001.5813607634154,771.3890795917433,684.5458586457253,789.8067061143985,692.9493087557604,0.0,0.0,9128.0,168.61219033880238
1263,Discovery,Land Rover,2016.0,0.0,796.1276992124651,662.1576673866091,552.0153326640503,628.2280103187152,633.7797956867196,0.0,0.0,9103.25,184.755859375
1315,Fiesta,Ford,2016.0,0.0,825.8335193037268,798.0297855440828,656.5857777998559,668.2678607775291,753.9302841779473,0.0,0.0,9094.875,173.02798551245212
1190,Prius,Toyota,2015.0,0.0,854.6659589236863,837.9642147117296,738.870639489653,514.8035545240784,805.8373451075346,0.0,0.0,9094.75,171.5381328905799
1165,Passat,Volkswagen,2019.0,0.0,642.2692926045015,570.6629557472863,532.3221850613155,526.6767523953605,369.7700272479564,0.0,0.0,9078.25,206.0297100211145
1156,Kuga,Ford,2017.0,0.0,1164.1193047245663,947.8472537053182,838.8902368396988,757.3638823741655,703.5018978961308,0.0,0.0,9065.125,159.21549942066434
1317,Sportage,Kia,2014.0,0.0,796.5590899515483,825.505541170378,780.9124801836767,739.1010875787065,616.1197895588831,0.0,0.0,9062.375,171.0254758383632
1204,C-HR,Toyota,2017.0,0.0,788.555940693696,734.9497282917623,566.3945293950043,466.3332708528585,479.2229199372057,0.0,0.0,9043.0,192.12422674587165
1199,Corolla,Toyota,2017.0,0.0,720.0511138561145,661.7865080681469,574.1970848386694,425.4502267328871,516.6932542938048,0.0,0.0,9042.125,196.81641526078454
1194,Sportage,Kia,2018.0,0.0,1109.774055195024,1041.252215354829,873.1408432976716,725.4664748201438,893.416579913127,0.0,0.0,9017.125,154.44780728492412
1267,Megane,Renault,2011.0,0.0,838.5581578852982,862.7919314046017,374.8177697189483,739.8308283816847,860.2757312252963,0.0,0.0,8979.375,173.84513150659825
1321,Yaris,Toyota,2008.0,0.0,665.1739130434783,785.3767051416579,642.3782758854201,660.7582683517076,587.9587039802609,0.0,0.0,8961.625,180.94297839506174
1343,208,Peugeot,2013.0,0.0,743.3048813498151,747.9073837739288,692.4184963076771,615.8708347646857,506.88836368691784,0.0,0.0,8951.75,181.2592088100202
1150,A3,Audi,2012.0,0.0,1188.9644638787954,1046.3279098873593,760.2389078498293,585.9707505035467,577.7551066471053,0.0,0.0,8932.375,162.4898177083333
